id,type,title,url,slug,service,city,word_count,unique_word_count,boilerplate_ratio,h1,h2,h3,template_family_size,similar_to,similarity_kind,hamming,issue_flags,issue_categories,primary_issue,observations
1145,post,شركة تنظيف وتزيين الحدائق في صور,https://rukn-eltatawer.com/om/garden-cleaning-sur/,garden-cleaning-sur,garden-cleaning,sur,2261,1257,0.444,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content|missing_meta,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى. صورة بارزة مفقودة أو مكررة (id=246)."
75,post,شركة تنظيف فلل في مسقط,https://rukn-eltatawer.com/om/villa-cleaning-muscat/,villa-cleaning-muscat,villa-cleaning,muscat,2341,1295,0.447,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1281,post,شركة تخزين أثاث في صور,https://rukn-eltatawer.com/om/furniture-storage-sur/,furniture-storage-sur,furniture-storage,sur,2111,1182,0.44,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1569,post,شركة شحن أثاث في صور,https://rukn-eltatawer.com/om/furniture-shipping-sur/,furniture-shipping-sur,furniture-shipping,sur,2112,1374,0.349,0,20,13,1,,,,unexpanded_shortcodes|tel_in_content,Missing SEO Elements | Errors/Placeholders,Missing SEO Elements,"شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1265,post,شركة تغليف أثاث احترافي في صور,https://rukn-eltatawer.com/om/furniture-packaging-sur/,furniture-packaging-sur,furniture-packaging,sur,2110,1368,0.352,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 35%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1249,post,شركة نقل عفش مع التغليف في صور,https://rukn-eltatawer.com/om/furniture-moving-packaging-sur/,furniture-moving-packaging-sur,furniture-moving-packaging,sur,2192,1376,0.372,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1273,post,شركة تركيب وفك الأثاث في صور,https://rukn-eltatawer.com/om/furniture-assembly-sur/,furniture-assembly-sur,furniture-assembly,sur,2109,1288,0.389,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
585,post,شركة صيانة ثلاجات في صور,https://rukn-eltatawer.com/om/fridge-maintenance-sur/,fridge-maintenance-sur,fridge-maintenance,sur,2091,1267,0.394,0,20,13,1,https://rukn-eltatawer.com/om/stove-maintenance-sur/,cross-service-duplicate,7,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. تشابه مرتفع (hamming=7, cross-service-duplicate) مع https://rukn-eltatawer.com/om/stove-maintenance-sur/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
73,post,شركة تنظيف شقق في البريمي,https://rukn-eltatawer.com/om/apartment-cleaning-al-buraimi/,apartment-cleaning-al-buraimi,apartment-cleaning,al-buraimi,2166,1224,0.435,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
953,post,شركة تركيب سجاد أرضيات في صور,https://rukn-eltatawer.com/om/floor-carpeting-sur/,floor-carpeting-sur,floor-carpeting,sur,2099,1274,0.393,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1385,post,شركة مكافحة البراغيث في صور,https://rukn-eltatawer.com/om/flea-control-sur/,flea-control-sur,flea-control,sur,2209,1408,0.363,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
937,post,شركة تركيب أسقف جبسية / فورسيلنج في صور,https://rukn-eltatawer.com/om/false-ceiling-sur/,false-ceiling-sur,false-ceiling,sur,2296,1319,0.426,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1585,post,شركة شحن طرود سريعة في صور,https://rukn-eltatawer.com/om/express-parcel-shipping-sur/,express-parcel-shipping-sur,express-parcel-shipping,sur,2124,1368,0.356,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
537,post,شركة صيانة مصاعد في صور,https://rukn-eltatawer.com/om/elevator-maintenance-sur/,elevator-maintenance-sur,elevator-maintenance,sur,2052,1167,0.431,0,20,12,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
71,post,شركة تنظيف شقق في عبري,https://rukn-eltatawer.com/om/apartment-cleaning-ibri/,apartment-cleaning-ibri,apartment-cleaning,ibri,2152,1191,0.447,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1705,post,شركة رش بويات كهربائي في صور,https://rukn-eltatawer.com/om/electric-spray-painting-sur/,electric-spray-painting-sur,electric-spray-painting,sur,2218,1426,0.357,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
601,post,شركة صيانة نشافات في صور,https://rukn-eltatawer.com/om/dryer-maintenance-sur/,dryer-maintenance-sur,dryer-maintenance,sur,2101,1309,0.377,0,20,13,1,https://rukn-eltatawer.com/om/washer-maintenance-sohar/,cross-service-duplicate,6,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 38%. تشابه مرتفع (hamming=6, cross-service-duplicate) مع https://rukn-eltatawer.com/om/washer-maintenance-sohar/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
993,post,شركة تركيب أبواب في صور,https://rukn-eltatawer.com/om/doors-installation-sur/,doors-installation-sur,doors-installation,sur,2058,1115,0.458,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 46%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1593,post,شركة شحن داخلي داخل في صور,https://rukn-eltatawer.com/om/domestic-shipping-sur/,domestic-shipping-sur,domestic-shipping,sur,2198,1383,0.371,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
178,post,شركة تنظيف خزانات ديزل في صور,https://rukn-eltatawer.com/om/diesel-tank-cleaning-sur/,diesel-tank-cleaning-sur,diesel-tank-cleaning,sur,2246,1124,0.5,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 50%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
72,post,شركة تنظيف شقق في الرستاق,https://rukn-eltatawer.com/om/apartment-cleaning-rustaq/,apartment-cleaning-rustaq,apartment-cleaning,rustaq,2191,1124,0.487,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 49%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
